"ID","GENERO","RENTA","EDAD","NIV_EDUC","E_CIVIL","COD_OFI","COD_COM","CIUDAD","D_Marzo","D_Abril","D_Mayo","D_Junio","D_Julio","D_Agosto","D_Septiembre","M_MOROSO","MONTO","SEGURO","FUGA"
2017,"M",3470968,44,"UNV","CAS",55,90,"SANTIAGO",0,178230,0,179010,0,0,0,1,1900000,"NO","FUGA"
2018,"M",13346,44,"UNV","CAS",55,90,"SANTIAGO",0,603426,0,743169,76,0,10721,1,5600000,"SI","FUGA"
2019,"F",11397,62,"TEC","SOL",34,29,"LA SERENA",0,177239,0,26854,0,795,0,0,1500000,"NO","NO FUGA"
2020,"M",446648,49,"UNV","CAS",138,1,"ARICA",358322,4165,0,47882,511,650,21,1,1000000,"NO","FUGA"
2021,"F",18120,45,"MED","SOL",16,88,"SANTIAGO",0,562886,0,0,439,0,0,1,1300000,"SI","NO FUGA"
2022,"F",15017,45,"TEC","SOL",80,106,"SANTIAGO",0,265946,0,828651,1681,0,154,1,700000,"SI","NO FUGA"
2023,"F",2375673,56,"MED","CAS",24,86,"SANTIAGO",0,2260560,0,0,0,12098,0,1,8000000,"NO","NO FUGA"
2024,"M",73810,43,"UNV","CAS",50,105,"SANTIAGO",0,121203,337165,109451,213,1887,690,2,1500000,"NO","FUGA"
2025,"M",345202,38,"TEC","CAS",43,70,"QUILPUE",0,100998,0,0,10,0,0,1,1600000,"NO","NO FUGA"
2026,"F",2491520,40,"TEC","SEP",33,25,"VALLENAR",0,176676,0,123624,314,7540,63,1,3600000,"NO","NO FUGA"
2027,"M",213761,38,"UNV","CAS",66,279,"PANGUIPULLI",0,177109,0,53161,0,0,50,0,2200000,"NO","NO FUGA"
2028,"F",401148,45,"UNV","CAS",31,119,"SANTIAGO",0,692,0,0,293,0,0,1,1800000,"NO","FUGA"
2029,"M",2674979,44,"UNV","CAS",55,90,"SANTIAGO",454258,460533,0,141379,1841,23613,2140,2,2000000,"NO","FUGA"
2030,"M",8098,55,"UNV","CAS",59,89,"SANTIAGO",0,10854,0,121046,2,0,183,1,3900000,"SI","FUGA"
2031,"M",227368,40,"UNV","SOL",27,226,"CONCEPCION",200258,0,0,0,416,0,0,1,1600000,"NO","FUGA"
2032,"M",1415267,51,"UNV","SOL",90,88,"SANTIAGO",0,29306,0,703427,2367,14446,1249,3,6400000,"NO","FUGA"
2033,"M",6948519,32,"MED","CAS",55,90,"SANTIAGO",61516,1020407,0,0,109,4473,0,1,2600000,"NO","FUGA"
2034,"F",44075,48,"MED","SOL",14,22,"COPIAPO",0,0,0,0,196,0,0,1,1500000,"SI","NO FUGA"
2035,"M",1023558,44,"MED","CAS",123,89,"SANTIAGO",0,439590,5166482,648604,2762,3445,642,2,2900000,"SI","FUGA"
2036,"M",25232,62,"TEC","SOL",56,131,"RANCAGUA",0,350584,0,0,469,2527,0,1,1100000,"NO","NO FUGA"
2037,"F",177905,36,"TEC","SOL",37,99,"SANTIAGO",0,493118,0,0,37,0,0,1,1400000,"NO","NO FUGA"
2038,"F",42107,45,"MED","SOL",19,115,"SANTIAGO",0,1059,0,146127,115,714,755,1,750000,"SI","NO FUGA"
2039,"M",1610232,42,"MED","CAS",138,1,"ARICA",539540,91569,0,0,891,0,2051,1,7000000,"NO","FUGA"
2040,"F",201090,58,NA,"CAS",45,93,"SANTIAGO",0,57238,0,0,168,0,0,1,6500000,"SI","NO FUGA"
2041,"M",1019226,40,"MED","CAS",29,90,"SANTIAGO",0,2266,109199,492870,405,0,2597,2,2400000,"SI","FUGA"
2042,"M",186055,37,"TEC","CAS",90,85,"SANTIAGO",0,0,0,0,35,21383,0,1,5000000,"NO","NO FUGA"
2043,"F",23956,41,"TEC","SEP",10,5,"IQUIQUE",0,187488,0,0,0,23048,0,0,8000000,"NO","NO FUGA"
2044,"M",432981,37,"TEC","CAS",79,153,"SANTA CRUZ",0,224434,0,239680,44,151,285,3,2300000,"NO","NO FUGA"
2045,"M",316415,50,"UNV","SOL",138,1,"ARICA",0,195162,0,0,5,0,0,1,2200000,"NO","FUGA"
2046,"F",2888829,34,"TEC","VIU",34,29,"LA SERENA",0,0,0,0,0,0,7,0,2700000,"NO","NO FUGA"
2047,"F",529553,45,"TEC","CAS",138,1,"ARICA",568737,5291,0,24886,1877,0,147,1,1900000,"NO","FUGA"
2048,"F",1471243,29,"TEC","VIU",90,85,"SANTIAGO",0,0,1303223,0,0,0,4275,0,5400000,"NO","NO FUGA"
2049,"M",425135,43,"TEC","CAS",31,119,"SANTIAGO",0,441837,0,0,1315,0,1,1,2900000,"NO","FUGA"
2050,"F",559366,40,"MED","CAS",69,53,"SAN FELIPE",0,321094,0,56935,27,0,117,1,2600000,"NO","NO FUGA"
2051,"F",796163,41,"MED","CAS",102,90,"SANTIAGO",0,251836,0,850531,468,0,102,1,3200000,"SI","NO FUGA"
2052,"F",62163,53,"MED","CAS",27,226,"CONCEPCION",0,30610,0,0,260,7020,0,1,4100000,"NO","FUGA"
2053,NA,405315,38,"MED","SOL",56,146,"DONIHUE",0,12918,0,21338,242,0,0,1,1800000,"NO","NO FUGA"
2054,"M",550636,53,"MED","CAS",27,226,"CONCEPCION",733639,200178,0,0,974,0,106,1,2900000,"SI","FUGA"
2055,"M",188874,47,"UNV","CAS",138,1,"ARICA",0,197488,0,16263,204,0,104,1,1700000,"NO","FUGA"
2056,"M",247499,40,"MED","CAS",27,226,"CONCEPCION",0,449339,0,0,3,0,0,1,5100000,"NO","FUGA"
2057,"M",232619,50,"UNV","SOL",138,1,"ARICA",0,68673,0,0,61,0,0,1,2600000,"NO","FUGA"
2058,"F",799431,51,"MED","SOL",90,86,"SANTIAGO",0,298255,0,0,59,2022,0,1,4000000,"NO","NO FUGA"
2059,"M",21014,35,"TEC","SOL",29,90,"SANTIAGO",316919,131118,0,0,19,0,0,1,1900000,"NO","NO FUGA"
2060,"F",26057,38,"TEC","SOL",122,90,"SANTIAGO",0,0,0,0,0,0,9,0,3800000,"SI","NO FUGA"
2061,"M",81033,43,"UNV","CAS",138,1,"ARICA",0,126206,0,0,748,0,0,2,4500000,"NO","FUGA"
2062,"M",89174,40,"BAS","CAS",47,291,"PUERTO MONTT",0,546867,0,0,52,0,62,2,1200000,"NO","NO FUGA"
2063,"F",776601,52,"TEC","CAS",45,119,"SANTIAGO",0,0,11363,0,3,0,0,1,8000000,"NO","NO FUGA"
2064,"F",7114907,34,"TEC","VIU",53,105,"SANTIAGO",0,356227,0,2503,0,2384,6,0,1400000,"NO","NO FUGA"
2065,NA,198319,28,"TEC","CAS",27,226,"CONCEPCION",0,101824,0,115288,0,0,9,1,1200000,"NO","FUGA"
2066,"M",1455104,50,"MED","CAS",56,131,"RANCAGUA",170526,0,0,237899,1542,0,328,1,7900000,"NO","NO FUGA"
2067,"M",605736,41,NA,"CAS",144,93,"SANTIAGO",0,0,0,0,0,0,1,0,5000000,"NO","NO FUGA"
2068,"M",1388479,50,"MED","CAS",84,88,"SANTIAGO",0,28107,0,164724,0,3786,2,1,7000000,"NO","FUGA"
2069,"M",372219,49,"UNV","CAS",28,118,"SANTIAGO",0,178347,0,6727,142,0,0,1,1600000,"SI","FUGA"
2070,"M",1652456,43,"UNV","CAS",73,86,"SANTIAGO",0,17149,0,0,560,0,0,2,3000000,"NO","FUGA"
2071,"M",765344,40,"MED","CAS",10,5,"IQUIQUE",0,144109,0,389802,290,0,501,1,4200000,"SI","NO FUGA"
2072,"M",424142,39,"UNV","CAS",64,314,"COYHAIQUE",0,435688,0,756147,5453,49963,7361,2,5000000,"NO","NO FUGA"
2073,"M",50085,47,"UNV","CAS",52,105,"SANTIAGO",0,103315,0,0,60,0,0,2,5000000,"NO","FUGA"
2074,"M",336471,52,"UNV","CAS",27,226,"CONCEPCION",0,13214,1273852,40042,1,0,3927,1,1800000,"NO","FUGA"
2075,"F",866405,44,"MED","CAS",90,121,"SANTIAGO",0,745044,0,0,2123,11490,1323,3,5200000,"NO","NO FUGA"
2076,"M",432365,47,"UNV","VIU",138,1,"ARICA",0,1590868,0,392307,1727,0,7050,3,7800000,"NO","FUGA"
2077,"M",1499161,54,"UNV","SOL",90,80,"SANTIAGO",0,1633342,0,0,6480,22732,614,2,3700000,"SI","FUGA"
2078,"M",302809,41,"MED","SOL",138,1,"ARICA",0,20768,423318,0,209,0,93,1,2400000,"NO","FUGA"
2079,"M",182941,48,"UNV","CAS",138,1,"ARICA",294279,281621,0,0,1875,296,0,1,500000,"NO","FUGA"
2080,"F",352453,32,"MED","CAS",37,80,"SANTIAGO",0,236182,0,0,32,62,0,1,2100000,"NO","NO FUGA"
2081,"M",422553,53,"TEC","CAS",95,316,"AYSEN",0,0,0,0,12,0,331,1,2400000,"NO","NO FUGA"
2082,"M",68313,26,"UNV","SOL",37,85,"SANTIAGO",0,0,0,0,3,0,27,1,5900000,"NO","NO FUGA"
2083,"F",31260,46,"TEC","SOL",41,105,"SANTIAGO",0,1051465,0,0,2,0,15,1,2600000,"SI","NO FUGA"
2084,"M",277887,29,"UNV","SOL",19,105,"SANTIAGO",0,139504,0,8980,0,5590,27,0,1600000,"NO","NO FUGA"
2085,"M",823135,38,"UNV","CAS",52,89,"SANTIAGO",0,500848,0,0,799,14708,1,3,6000000,"NO","NO FUGA"
2086,"F",58944,46,"TEC","SOL",71,326,"PUNTA ARENAS",0,128212,0,0,3,0,0,1,2300000,"NO","NO FUGA"
2087,"M",31110,46,"UNV","CAS",55,90,"SANTIAGO",0,0,0,340286,407,7079,1164,1,8000000,"NO","FUGA"
2088,"F",210567,29,"UNV","SOL",52,89,"SANTIAGO",0,313607,0,164173,70,0,321,1,1900000,"NO","NO FUGA"
2089,"F",368128,50,"UNV","SOL",139,88,"SANTIAGO",0,0,0,0,0,0,0,0,5000000,"NO","NO FUGA"
2090,"F",4238245,53,"MED","CAS",85,88,"SANTIAGO",0,2769519,747177,0,7903,12945,1408,1,8000000,"NO","NO FUGA"
2091,"M",346019,45,"TEC","CAS",138,1,"ARICA",0,62,0,203524,0,0,347,1,2700000,"NO","FUGA"
2092,"F",5349,41,"TEC","SOL",71,326,"PUNTA ARENAS",0,69653,0,0,4,0,0,1,2500000,"SI","NO FUGA"
2093,"F",33691,41,"TEC","SOL",27,228,"PENCO",0,219187,0,0,74,0,111,1,1300000,"SI","NO FUGA"
2094,"M",419728,33,"TEC","CAS",12,13,"CALAMA",425712,490716,0,0,1136,4189,0,2,1300000,"NO","NO FUGA"
2095,"F",272754,29,"MED","SOL",142,93,"SANTIAGO",0,434453,0,0,26,0,0,1,1900000,"SI","NO FUGA"
2096,"M",1060563,50,"TEC","CAS",138,1,"ARICA",0,953788,0,0,0,16105,0,1,8000000,"NO","FUGA"
2097,"M",4260843,42,"UNV","CAS",55,90,"SANTIAGO",427484,138201,0,20453,380,0,0,1,1200000,"NO","FUGA"
2098,"F",181414,45,"UNV","CAS",31,119,"SANTIAGO",0,232730,0,0,0,0,17,1,2500000,"NO","FUGA"
2099,"M",11361,40,"UNV","SEP",55,90,"SANTIAGO",0,0,0,0,0,200,0,1,4000000,"NO","FUGA"
2100,"F",165431,54,"MED","CAS",73,90,"SANTIAGO",0,138355,0,144556,63,0,0,1,3800000,"NO","FUGA"
2101,"M",169846,41,"UNV","CAS",55,90,"SANTIAGO",0,348326,0,0,0,0,95,1,1500000,"NO","FUGA"
2102,"M",527832,42,"TEC","CAS",90,98,"SANTIAGO",0,0,0,0,0,26746,0,0,2700000,"NO","NO FUGA"
2103,"F",8067,44,"MED","SOL",101,80,"SANTIAGO",0,0,0,28271,0,0,3284,0,7500000,"SI","NO FUGA"
2104,"F",219079,53,"TEC","CAS",84,88,"SANTIAGO",0,3140,0,388650,541,0,102,1,1900000,"NO","FUGA"
2105,"M",302295,49,"UNV","SOL",138,1,"ARICA",0,366940,0,117847,91,0,466,2,1500000,"NO","FUGA"
2106,"M",273617,53,"UNV","SOL",16,115,"SANTIAGO",0,122067,0,391603,788,13025,607,2,1700000,"NO","FUGA"
2107,"M",32828,50,"UNV","CAS",125,88,"SANTIAGO",0,24533,0,47511,2097,0,35,1,2600000,"NO","FUGA"
2108,"F",46625,44,"TEC","SOL",94,301,"ANCUD",1612328,350309,0,505200,3487,237,34,1,7800000,"SI","NO FUGA"
2109,"M",114157,47,"UNV","SOL",138,1,"ARICA",4803979,7546,0,189962,2517,0,19021,3,3000000,"SI","FUGA"
2110,"M",2943645,42,"UNV","CAS",55,90,"SANTIAGO",1488583,1055099,0,469234,3079,0,91,1,3200000,"SI","FUGA"
2111,"F",32910,38,"TEC","SOL",92,89,"SANTIAGO",0,463931,0,0,1,24731,0,1,5100000,"SI","NO FUGA"
2112,"M",1040669,42,"MED","CAS",61,284,"OSORNO",0,1064194,0,0,0,4637,0,0,8000000,"NO","NO FUGA"
2113,"M",533635,44,"UNV","CAS",55,90,"SANTIAGO",0,1216505,0,7339,1611,5427,99,2,1700000,"NO","FUGA"
2114,"F",6632201,30,"TEC","VIU",61,284,"OSORNO",0,409898,0,0,2,15627,0,1,1900000,"NO","NO FUGA"
2115,"F",94292,48,"UNV","CAS",48,87,"SANTIAGO",0,7441,0,231529,478,0,104,1,3700000,"NO","FUGA"
2116,"M",445483,43,"UNV","CAS",16,89,"SANTIAGO",0,0,0,0,121,866,76,1,1500000,"NO","FUGA"
2117,"F",537623,48,"UNV","CAS",31,119,"SANTIAGO",0,2138,0,397504,1800,0,16158,2,750000,"NO","FUGA"
2118,"M",553688,48,"UNV","CAS",138,1,"ARICA",0,358562,0,799306,11,0,442,1,2400000,"NO","FUGA"
2119,"F",266544,37,"TEC","SOL",90,89,"SANTIAGO",0,554593,0,0,0,0,303,0,3200000,"NO","NO FUGA"
2120,"M",1209750,49,"TEC","SEP",138,1,"ARICA",0,59218,0,0,342,0,254,3,6200000,"NO","FUGA"
2121,"M",307167,41,"MED","CAS",142,93,"SANTIAGO",0,155113,0,299154,1347,0,0,1,2800000,"SI","FUGA"
2122,"M",182547,52,"MED","CAS",138,1,"ARICA",0,81772,0,1696254,5,0,1981,1,7300000,"SI","FUGA"
2123,"F",13862,60,"MED","SOL",15,66,"VALPARAISO",0,314130,0,141711,24,0,414,1,1000000,"SI","NO FUGA"
2124,"F",17172,49,"TEC","CAS",12,13,"CALAMA",0,3418,0,0,398,0,0,1,1300000,"NO","NO FUGA"
2125,"M",191945,45,"UNV","CAS",131,80,"SANTIAGO",0,34570,0,153733,164,8168,49,1,1800000,"SI","FUGA"
2126,"M",1274375,41,"UNV","CAS",55,90,"SANTIAGO",625650,151086,0,101393,486,0,28,1,1500000,"NO","FUGA"
2127,"M",296475,52,"UNV","SOL",28,91,"SANTIAGO",0,5702,0,341524,491,3570,64,2,2000000,"NO","FUGA"
2128,"M",512198,37,"MED","CAS",90,85,"SANTIAGO",0,0,0,0,49,18912,0,1,5000000,"NO","NO FUGA"
2129,"M",2483,40,"UNV","CAS",55,90,"SANTIAGO",0,362382,0,143930,65,33566,376,1,3400000,"NO","FUGA"
2130,"M",401905,40,"UNV","CAS",102,90,"SANTIAGO",0,92525,0,0,99,18034,0,1,8000000,"NO","FUGA"
2131,"M",3152,47,"UNV","CAS",31,119,"SANTIAGO",789073,231805,0,933136,1744,0,5659,2,1600000,"NO","FUGA"
2132,"F",36072,50,"TEC","SOL",67,193,"CHILLAN",0,0,0,0,0,0,0,0,2400000,"SI","NO FUGA"
2133,"F",62126,53,"TEC","SOL",90,131,"RANCAGUA",0,669340,0,0,2003,0,0,1,1600000,"SI","NO FUGA"
2134,"M",251277,38,"UNV","CAS",120,89,"SANTIAGO",0,550800,0,3354,758,0,34219,1,6700000,"NO","NO FUGA"
2135,"M",1009284,44,"TEC","SEP",45,80,"SANTIAGO",0,34397,0,571110,231,0,696,1,6400000,"NO","NO FUGA"
2136,"M",180423,30,"UNV","CAS",103,115,"SANTIAGO",0,41348,0,218815,1167,572,27,3,1200000,"NO","NO FUGA"
2137,"F",4263445,37,"TEC","VIU",37,1,"ARICA",0,555080,0,0,199,3467,0,1,8000000,"NO","NO FUGA"
2138,"M",259565,46,"UNV","CAS",31,119,"SANTIAGO",0,6005,0,7945,497,0,230,2,2700000,"SI","FUGA"
2139,"M",4190458,35,"UNV","CAS",55,90,"SANTIAGO",0,275357,0,247791,385,0,281,1,1600000,"NO","FUGA"
2140,"F",243686,45,"MED","CAS",73,88,"SANTIAGO",0,93227,0,47232,0,0,220,0,2300000,"NO","NO FUGA"
2141,"F",7024,41,"TEC","SOL",83,93,"SANTIAGO",0,0,0,0,382,0,0,1,900000,"SI","NO FUGA"
2142,"M",1817021,40,"UNV","SEP",90,85,"SANTIAGO",0,443144,0,87703,1328,19806,1306,1,3600000,"NO","FUGA"
2143,"M",2802729,44,"TEC","CAS",52,90,"SANTIAGO",423964,35980,0,421005,719,25844,1,1,8000000,"NO","NO FUGA"
2144,"F",821164,46,"UNV","CAS",31,119,"SANTIAGO",0,24311,0,0,277,2000,0,1,4500000,"NO","FUGA"
2145,"M",4487760,41,"UNV","CAS",138,86,"SANTIAGO",0,801175,0,147342,103,0,37016,1,3000000,"NO","FUGA"
2146,"M",31983,48,"MED","CAS",55,90,"SANTIAGO",1569953,0,0,0,61,217,198,2,3300000,"NO","FUGA"
2147,"M",35946,46,"UNV","CAS",92,88,"SANTIAGO",0,8251,0,156337,97,0,73,1,5400000,"NO","FUGA"
2148,"M",1123705,30,"MED","CAS",90,90,"SANTIAGO",0,13,0,249586,1439,0,2459,3,3200000,"NO","NO FUGA"
2149,"M",624324,44,"UNV","CAS",103,93,"SANTIAGO",0,729488,0,0,0,0,8727,1,3000000,"NO","NO FUGA"
2150,"M",1256039,48,"UNV","CAS",138,1,"ARICA",0,117731,0,386594,0,10330,407,1,6200000,"NO","FUGA"
2151,"F",70772,44,NA,"SOL",148,92,"SANTIAGO",0,303373,0,16551,175,26968,183,1,7400000,"SI","NO FUGA"
2152,"F",134950,46,"MED","SOL",73,80,"SANTIAGO",0,464282,0,0,0,15873,0,0,2800000,"NO","NO FUGA"
2153,"F",1037129,53,"TEC","CAS",90,80,"SANTIAGO",0,174369,4868097,0,249,7948,11,1,6900000,"NO","NO FUGA"
2154,"M",116645,39,"TEC","CAS",22,5,"IQUIQUE",0,69281,0,0,2,767,0,2,1500000,"NO","NO FUGA"
2155,"M",37858,45,"UNV","SOL",76,96,"SANTIAGO",0,30694,0,0,88,0,0,1,1900000,"SI","FUGA"
2156,"F",329154,31,"TEC","SOL",47,66,"VALPARAISO",0,24455,0,180499,4,0,5,1,1800000,"SI","NO FUGA"
2157,"F",7679,48,"TEC","SOL",93,88,"SANTIAGO",0,243789,0,1679189,330,0,1788,1,6300000,"SI","NO FUGA"
2158,"F",411775,27,"TEC","SOL",41,80,"SANTIAGO",0,112422,0,0,2,0,0,1,2000000,"NO","NO FUGA"
2159,"F",38304,31,"EUN","SOL",84,88,"SANTIAGO",0,179390,0,0,60,0,38,1,1600000,"NO","NO FUGA"
2160,"M",11143,44,"UNV","CAS",55,90,"SANTIAGO",0,430578,0,0,123,0,0,1,1400000,"NO","FUGA"
2161,"M",550403,40,"MED","CAS",13,16,"ANTOFAGASTA",0,175469,0,111,27,0,0,1,2600000,"NO","NO FUGA"
2162,"F",913709,52,"UNV","CAS",31,119,"SANTIAGO",0,235108,0,93281,18,0,456,3,2100000,"NO","FUGA"
2163,"F",718481,36,"UNV","SOL",88,67,"VINA DEL MAR",0,367849,0,0,0,0,16,0,4200000,"NO","NO FUGA"
2164,"M",434938,48,"UNV","CAS",138,1,"ARICA",0,0,0,586,0,43,0,1,4100000,"NO","FUGA"
2165,"M",860299,45,"UNV","SOL",31,119,"SANTIAGO",121625,1002789,0,46933,5531,0,3567,3,1000000,"NO","FUGA"
2166,"M",42966,44,"MED","CAS",55,90,"SANTIAGO",118219,7651,0,199648,365,0,15,1,1400000,"NO","FUGA"
2167,"M",1004261,53,"MED","CAS",27,226,"CONCEPCION",437336,563947,0,0,53,34295,0,1,7500000,"NO","FUGA"
2168,"M",19078,34,"UNV","CAS",130,115,"SANTIAGO",0,260282,0,0,1188,0,0,3,500000,"SI","NO FUGA"
2169,"F",292643,55,"MED","CAS",74,272,"VALDIVIA",0,355782,0,0,1451,0,0,1,2600000,"NO","NO FUGA"
2170,"F",1656954,42,"TEC","SOL",101,87,"SANTIAGO",0,704768,0,25514,0,56234,2495,0,8000000,"NO","NO FUGA"
2171,"M",791032,46,"UNV","CAS",23,90,"SANTIAGO",0,275840,0,1165643,2132,0,101,2,2500000,"NO","FUGA"
2172,"M",657448,33,"TEC","CAS",48,89,"SANTIAGO",0,137044,0,0,0,0,0,1,2200000,"NO","NO FUGA"
2173,"M",1226521,44,"UNV","CAS",55,90,"SANTIAGO",0,4545,0,96161,90,0,76,1,1700000,"NO","FUGA"
2174,"F",2366007,34,"TEC","SOL",12,13,"CALAMA",178710,405223,0,16214,354,0,0,1,1500000,"NO","NO FUGA"
2175,"M",7542,51,"UNV","CAS",55,90,"SANTIAGO",0,304621,0,2022132,635,0,20609,1,3700000,"NO","FUGA"
2176,"F",207842,27,"UNV","SOL",32,117,"SANTIAGO",0,72685,0,42925,54,0,246,1,2000000,"NO","NO FUGA"
2177,"F",66207,47,"TEC","SOL",71,326,"PUNTA ARENAS",1452964,114641,0,0,536,0,0,1,2100000,"SI","NO FUGA"
2178,"M",124410,31,"MED","SOL",90,105,"SANTIAGO",1289345,211942,0,0,619,0,0,1,2100000,"NO","NO FUGA"
2179,"M",519301,43,"BAS","SEP",107,90,"SANTIAGO",0,283735,0,35374,3,0,206,1,5700000,"NO","FUGA"
2180,"M",136344,31,"MED","CAS",60,291,"PUERTO MONTT",0,690478,0,397586,416,8770,498,2,800000,"NO","NO FUGA"
2181,"M",18673,48,"MED","CAS",138,1,"ARICA",366322,862364,0,182105,1143,12293,0,2,1200000,"NO","FUGA"
2182,"M",164237,33,"TEC","CAS",83,88,"SANTIAGO",0,0,0,0,1569,0,893,1,900000,"NO","NO FUGA"
2183,"M",185945,35,"UNV","CAS",98,122,"MELIPILLA",0,107152,0,132599,0,6227,128,0,4900000,"SI","NO FUGA"
2184,"F",420183,49,"UNV","CAS",69,85,"SANTIAGO",734698,85572,0,930561,1539,0,360,1,650000,"NO","FUGA"
2185,"F",57600,56,"TEC","SOL",70,261,"VILLARRICA",0,123047,0,0,0,0,0,0,2200000,"SI","NO FUGA"
2186,"F",6374643,33,"TEC","SOL",59,88,"SANTIAGO",478922,595770,0,0,2100,0,0,1,8000000,"NO","NO FUGA"
2187,"M",614269,52,"MED","CAS",27,226,"CONCEPCION",0,63215,0,0,18,16775,5783,1,4900000,"NO","NO FUGA"
2188,"M",669543,56,"TEC","SOL",64,314,"COYHAIQUE",422213,961932,0,0,5,0,0,2,8000000,"NO","NO FUGA"
2189,"F",1919636,59,"TEC","CAS",101,98,"SANTIAGO",0,68825,0,920913,695,0,403,1,8000000,"NO","NO FUGA"
2190,"M",364253,34,"MED","CAS",85,88,"SANTIAGO",0,144028,0,0,28,0,0,1,1800000,"NO","NO FUGA"
2191,"F",277287,54,"MED","CAS",54,89,"SANTIAGO",0,0,0,0,0,0,3911,0,8000000,"NO","NO FUGA"
2192,"M",417447,50,"TEC","SOL",138,1,"ARICA",0,51430,0,113110,0,2169,375,1,2000000,"NO","FUGA"
2193,NA,78452,27,"UNV","SOL",60,291,"PUERTO MONTT",0,51,0,263925,96,0,206,1,1500000,"NO","NO FUGA"
2194,"M",326986,29,"TEC","CAS",27,226,"CONCEPCION",0,60220,0,7,841,0,0,2,1400000,"NO","FUGA"
2195,"M",53533,38,"UNV","CAS",55,90,"SANTIAGO",1461575,86551,0,579652,2692,28311,1927,2,2100000,"NO","FUGA"
2196,"M",438453,52,"MED","CAS",81,60,"LA CRUZ",0,144360,0,223058,527,0,225,2,1900000,"NO","NO FUGA"
2197,"M",478539,49,"UNV","CAS",138,1,"ARICA",0,26863,197327,241307,100,0,1159,1,3600000,"NO","FUGA"
2198,"F",866837,48,"MED","CAS",60,291,"PUERTO MONTT",0,125657,0,0,9,22482,11643,1,4400000,"NO","NO FUGA"
2199,"M",148972,51,"TEC","CAS",149,105,"SANTIAGO",0,65030,2933864,378726,141,0,2436,2,4600000,"SI","FUGA"
2200,"M",251903,36,"UNV","CAS",64,314,"COYHAIQUE",0,269533,0,43652,1655,0,3646,2,4200000,"NO","NO FUGA"
2201,"M",789407,42,"UNV","SEP",90,88,"SANTIAGO",1409503,0,0,0,2543,0,2,2,2800000,"NO","FUGA"
2202,"M",991745,32,"UNV","CAS",90,93,"SANTIAGO",0,30,0,297399,525,0,266,3,3900000,"NO","FUGA"
2203,"M",569293,53,"MED","CAS",31,119,"SANTIAGO",0,131405,0,0,3,4758,0,1,2400000,"NO","FUGA"
2204,"M",972106,50,"MED","CAS",90,92,"SANTIAGO",0,25010,0,229293,259,0,679,2,4000000,"NO","FUGA"
2205,"M",41644,45,"MED","SEP",63,93,"SANTIAGO",621099,0,0,2354,555,0,13,1,1800000,"NO","FUGA"
2206,"M",2174340,47,"UNV","SOL",45,88,"SANTIAGO",0,34958,0,0,0,0,75,1,8000000,"NO","FUGA"
2207,"F",479698,45,"UNV","CAS",31,119,"SANTIAGO",0,3271,0,167923,165,0,234,1,2000000,"SI","FUGA"
2208,"M",200515,28,"UNV","CAS",90,85,"SANTIAGO",0,326278,0,0,264,25696,0,2,8000000,"NO","NO FUGA"
2209,"M",498873,38,"MED","CAS",59,88,"SANTIAGO",498953,701994,0,256561,3173,0,222,2,3700000,"NO","NO FUGA"
2210,"M",815428,41,"UNV","CAS",13,16,"ANTOFAGASTA",0,137856,0,779818,0,569,896,0,4000000,"NO","NO FUGA"
2211,"M",373281,29,"UNV","SOL",47,93,"SANTIAGO",0,208597,0,0,394,0,252,2,1000000,"NO","NO FUGA"
2212,"M",5412763,43,"UNV","CAS",38,94,"SANTIAGO",0,143791,0,61051,564,0,135,3,900000,"NO","FUGA"
2213,"M",653079,34,"TEC","SOL",22,1,"ARICA",0,46552,0,520598,341,0,12487,2,4600000,"NO","NO FUGA"
2214,"M",113780,53,"UNV","CAS",102,105,"SANTIAGO",0,477070,0,0,230,15653,0,2,3300000,"NO","FUGA"
2215,"M",613835,34,"UNV","CAS",121,85,"SANTIAGO",2058425,0,0,0,1294,0,0,3,650000,"NO","NO FUGA"
2216,"M",4638,41,NA,"CAS",55,90,"SANTIAGO",0,17570,0,96204,599,11950,31,1,3400000,"NO","FUGA"
2217,"M",1619619,38,"MED","SOL",59,91,"SANTIAGO",0,1027113,0,0,12,0,3,1,8000000,"NO","NO FUGA"
2218,"M",974780,41,"UNV","CAS",31,119,"SANTIAGO",0,104908,0,145880,0,0,193,1,4600000,"NO","FUGA"
2219,"M",121920,44,"UNV","CAS",31,119,"SANTIAGO",176903,2325,423849,58693,67,0,145,2,1100000,"NO","FUGA"
2220,"F",996236,28,"TEC","SOL",47,70,"QUILPUE",0,19034,0,189552,212,0,212,1,4900000,"SI","NO FUGA"
2221,"M",49729,49,"UNV","SEP",102,90,"SANTIAGO",0,9263,0,189524,797,0,14640,3,3100000,"NO","FUGA"
2222,"F",62871,60,"TEC","SOL",30,98,"SANTIAGO",0,132262,51958,0,0,3729,69,0,2200000,"SI","NO FUGA"
2223,"F",20795,41,"TEC","SOL",52,86,"SANTIAGO",0,6952,0,0,14,15409,0,1,5600000,"SI","NO FUGA"
2224,"F",496623,53,"TEC","CAS",70,261,"VILLARRICA",0,156442,0,0,1,0,0,1,4000000,"NO","NO FUGA"
2225,"M",1171660,50,"UNV","CAS",138,1,"ARICA",0,212047,0,14394,0,0,109,1,5500000,"NO","FUGA"
2226,"M",150365,53,"UNV","SOL",27,226,"CONCEPCION",0,0,0,1704,0,0,50,1,6800000,"NO","FUGA"
